,Unnamed: 0,Subdistcode,Subdistrict,Districtcode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
184,184,2939,Tirtol ,380,200802,100675,100127,13624,15095,18044,17902,18637,18758,15661,14924,13561,11864,9994,8170,7547,5426,5067,2890,3069,560
185,185,2940,Jagatsinghapur,380,227503,115407,112096,15436,17102,20444,20282,21115,21252,17744,16908,15365,13441,11323,9256,8551,6148,5740,3275,3477,635
186,186,2941,Biridi,380,77017,39280,37737,5225,5789,6921,6866,7148,7194,6007,5724,5201,4550,3833,3133,2894,2081,1943,1108,1177,215
187,187,2942,Naugaon ,380,72571,36417,36154,4924,5455,6521,6469,6735,6779,5660,5393,4901,4287,3612,2952,2727,1961,1831,1044,1109,202
188,188,2943,Balikuda ,380,153386,77760,75626,10407,11530,13783,13674,14236,14328,11963,11400,10359,9062,7634,6240,5765,4145,3870,2208,2344,428
189,189,2944,Narasinghpur ,381,87083,45542,41541,6326,6827,7918,8158,8301,8003,6898,6735,5901,5121,4043,3296,3063,2156,1859,1036,1130,304
190,190,2945,Kanpur ,381,53144,28021,25123,3860,4166,4832,4978,5065,4884,4209,4110,3601,3125,2467,2011,1869,1316,1134,632,689,185
191,191,2946,Badamba ,381,133619,69842,63777,9707,10475,12149,12517,12737,12280,10584,10335,9054,7858,6204,5058,4701,3309,2852,1590,1734,467
192,192,2947,Baidyeswar ,381,49284,25486,23798,3580,3863,4481,4617,4698,4529,3903,3812,3339,2898,2288,1865,1734,1220,1052,586,639,172
193,193,2948,Banki ,381,157502,81806,75696,11442,12347,14321,14755,15013,14474,12476,12182,10673,9262,7313,5962,5541,3900,3362,1875,2044,551
194,194,2949,Tigiria ,381,66579,34512,32067,4836,5219,6054,6237,6346,6118,5273,5149,4511,3915,3091,2520,2342,1648,1421,792,864,232
195,195,2950,Athagad ,381,79508,41000,38508,5776,6233,7229,7448,7579,7307,6298,6149,5387,4675,3691,3009,2797,1969,1697,946,1031,278
196,196,2951,Barang ,381,37951,19745,18206,2757,2975,3450,3555,3617,3487,3006,2935,2571,2231,1762,1436,1335,939,810,451,492,132
197,197,2952,Gurudijhatia ,381,30401,15450,14951,2208,2383,2764,2848,2897,2793,2408,2351,2060,1787,1411,1150,1069,752,649,361,394,106
198,198,2953,Khuntuni  ,381,34575,17531,17044,2511,2710,3143,3239,3295,3177,2738,2674,2342,2033,1605,1308,1216,856,738,411,448,120
199,199,2954,Choudwar ,381,104273,53896,50377,7575,8174,9481,9768,9939,9583,8259,8065,7066,6132,4841,3947,3668,2582,2226,1241,1353,364
200,200,2955,Tangi ,381,74653,38289,36364,5423,5852,6788,6993,7116,6860,5913,5774,5058,4390,3466,2825,2626,1848,1593,888,968,261
201,201,2956,Mahanga ,381,166746,85740,81006,12113,13072,15162,15621,15895,15324,13208,12897,11299,9806,7742,6312,5866,4129,3559,1985,2164,583
202,202,2957,Salepur ,381,127930,64886,63044,9293,10029,11632,11984,12194,11757,10133,9895,8669,7523,5940,4842,4501,3168,2731,1522,1660,447
203,203,2958,Nischintakoili ,381,47721,24561,23160,3466,3741,4339,4470,4549,4385,3780,3691,3233,2806,2215,1806,1679,1181,1018,568,619,166
204,204,2959,Nemalo,381,61847,31224,30623,4493,4848,5623,5793,5895,5683,4899,4783,4191,3637,2871,2341,2176,1531,1320,736,802,216
205,205,2960,Kishannagar ,381,87075,44510,42565,6325,6826,7917,8157,8300,8002,6897,6735,5900,5121,4043,3296,3063,2156,1859,1036,1130,304
206,206,2961,Jagatpur ,381,55625,28522,27103,4041,4360,5057,5211,5302,5112,4406,4302,3769,3271,2582,2105,1957,1377,1187,662,721,194
207,207,2962,Cuttack Sadar ,381,96910,49401,47509,7040,7597,8811,9078,9237,8906,7676,7495,6567,5699,4500,3668,3409,2400,2069,1153,1257,339
208,208,2963,Kandarpur,381,30089,15358,14731,2185,2358,2735,2818,2868,2765,2383,2327,2038,1769,1397,1138,1058,745,642,358,390,105
209,209,2964,C.R.R.I. ,381,2845,1416,1429,206,223,258,266,271,261,225,220,192,167,132,107,100,70,60,33,36,9
210,210,2965,Gobindpur ,381,57063,29132,27931,4145,4473,5188,5345,5439,5244,4520,4413,3866,3355,2649,2160,2007,1413,1218,679,740,199
211,211,2966,Olatapur,381,22785,11774,11011,1655,1786,2071,2134,2171,2094,1804,1762,1544,1340,1058,862,801,564,486,271,295,79
212,212,2967,Niali ,381,131571,66942,64629,9558,10314,11963,12325,12542,12091,10422,10176,8915,7737,6109,4980,4629,3258,2809,1566,1707,460
213,213,2968,Cuttack (M Corp.),381,544304,282095,262209,39542,42672,49493,50991,51885,50023,43116,42100,36884,32011,25274,20604,19151,13480,11620,6479,7064,1904
214,214,2969,Sukinda,382,71424,36378,35046,5901,6337,7106,6813,6956,6369,5316,5109,4424,3888,3158,2596,2495,1684,1476,766,826,193
215,215,2970,Tomka,382,40724,20830,19894,3364,3613,4052,3885,3966,3631,3031,2913,2522,2217,1800,1480,1423,960,841,437,471,110
216,216,2971,Kaliapani ,382,34240,17528,16712,2828,3038,3406,3266,3335,3053,2548,2449,2121,1864,1514,1244,1196,807,707,367,396,92
217,217,2972,Kalinganagar ,382,43929,22278,21651,3629,3898,4370,4190,4278,3917,3269,3142,2721,2391,1942,1596,1535,1036,908,471,508,118
218,218,2973,Jakhapura,382,15489,7822,7667,1279,1374,1541,1477,1508,1381,1152,1108,959,843,684,563,541,365,320,166,179,41
219,219,2974,Jajapur Road ,382,87380,45050,42330,7219,7753,8694,8336,8511,7792,6503,6251,5412,4757,3863,3176,3053,2061,1806,937,1011,236
220,220,2975,Korai ,382,86119,43745,42374,7115,7641,8568,8215,8388,7680,6409,6161,5334,4688,3808,3130,3009,2031,1780,924,996,233
221,221,2976,Panikoili ,382,58126,29815,28311,4802,5157,5783,5545,5661,5183,4326,4158,3600,3164,2570,2113,2031,1371,1201,623,672,157
222,222,2977,Jajapur    ,382,119887,61210,58677,9905,10638,11928,11437,11677,10691,8923,8577,7426,6527,5301,4358,4189,2827,2478,1286,1387,324
223,223,2978,Jajpur Sadar  ,382,113592,57963,55629,9384,10079,11302,10836,11064,10130,8454,8126,7036,6184,5023,4129,3969,2679,2348,1219,1314,307
224,224,2979,Dharmasala ,382,146654,74735,71919,12116,13013,14592,13990,14284,13078,10915,10492,9084,7984,6485,5331,5124,3459,3031,1574,1697,397
225,225,2980,Jenapur  ,382,78000,39717,38283,6444,6921,7761,7441,7597,6956,5805,5580,4831,4246,3449,2835,2725,1839,1612,837,902,211
226,226,2981,Kuakhia  ,382,99039,50580,48459,8182,8788,9854,9448,9646,8832,7371,7085,6135,5392,4379,3600,3460,2336,2047,1062,1146,268
227,227,2982,Badachana ,382,115412,59026,56386,9535,10241,11483,11010,11241,10292,8590,8256,7149,6283,5103,4195,4032,2722,2385,1238,1335,312
228,228,2983,Balichandrapur ,382,99076,50338,48738,8185,8791,9858,9451,9650,8835,7374,7088,6137,5394,4381,3601,3462,2337,2048,1063,1146,268
229,229,2984,Binjharpur ,382,174933,86894,88039,14452,15522,17405,16688,17038,15600,13020,12515,10836,9524,7735,6359,6112,4126,3616,1877,2024,473
230,230,2985,Bari - Ramachandrapur,382,110194,54997,55197,9104,9778,10964,10512,10733,9827,8201,7883,6826,5999,4872,4005,3850,2599,2277,1182,1275,298
231,231,2986,Mangalpur ,382,130114,64312,65802,10749,11545,12946,12413,12673,11603,9684,9308,8060,7084,5753,4730,4546,3069,2689,1396,1506,352
232,232,2987,Parajang ,383,147116,75024,72092,12075,12867,14384,13780,13346,12688,11385,11125,9532,8192,6698,5660,5604,3690,2951,1372,1451,306
233,233,2988,Kamakshyanagar ,383,104733,53755,50978,8596,9160,10240,9810,9501,9033,8105,7920,6786,5832,4768,4029,3989,2627,2101,977,1033,218
234,234,2989,Kankadahad  ,383,54758,27652,27106,4494,4789,5354,5129,4967,4722,4237,4141,3548,3049,2493,2106,2086,1373,1098,510,540,113
235,235,2990,Bhuban ,383,90382,46502,43880,7418,7905,8837,8465,8199,7795,6994,6835,5856,5033,4115,3477,3443,2267,1813,843,891,188
236,236,2991,Gandia ,383,93415,47617,45798,7667,8170,9134,8749,8474,8057,7229,7064,6052,5201,4253,3594,3558,2343,1874,871,921,194
237,237,2992,Nihalprasad ,383,47808,24390,23418,3924,4181,4674,4478,4337,4123,3699,3615,3097,2662,2176,1839,1821,1199,959,446,471,99
238,238,2993,Tumusingha ,383,48121,24768,23353,3949,4209,4705,4507,4365,4150,3724,3639,3118,2679,2191,1851,1833,1207,965,448,474,100
239,239,2994,Motunga ,383,55466,28886,26580,4552,4851,5423,5195,5032,4783,4292,4194,3594,3088,2525,2134,2113,1391,1112,517,547,115
240,240,2995,Bhusan Steel Limited,383,23989,13058,10931,1969,2098,2345,2246,2176,2069,1856,1814,1554,1335,1092,923,913,601,481,223,236,49
241,240,2995,Bhusan Steel Limited,383,23989,13058,10931,82,89,103,94,92,84,76,73,63,53,42,34,33,21,17,7,8,3
242,245,2995,Bhusan Steel Limited,384,982,499,483,1969,2098,2345,2246,2176,2069,1856,1814,1554,1335,1092,923,913,601,481,223,236,49
243,245,2995,Bhusan Steel Limited,384,982,499,483,82,89,103,94,92,84,76,73,63,53,42,34,33,21,17,7,8,3
244,241,2996,Balimi ,383,42567,21802,20765,3493,3723,4162,3987,3861,3671,3294,3219,2758,2370,1938,1637,1621,1067,854,397,420,88
245,242,2997,Hindol ,383,39496,20135,19361,3241,3454,3861,3699,3583,3406,3056,2986,2559,2199,1798,1519,1504,990,792,368,389,82
246,243,2998,Rasol ,383,66053,33627,32426,5421,5777,6458,6187,5992,5697,5111,4995,4280,3678,3007,2541,2516,1656,1325,616,651,137
247,244,2999,Dhenkanal Sadar ,383,252967,130694,122273,20763,22126,24735,23694,22949,21818,19577,19130,16391,14086,11517,9733,9637,6345,5075,2359,2496,526
248,246,3000,Palalahada ,384,59411,30184,29227,4979,5389,6259,5691,5587,5136,4639,4470,3845,3252,2560,2060,2021,1290,1030,456,538,200
249,247,3001,Khamar ,384,56758,28899,27859,4756,5148,5980,5437,5338,4907,4432,4270,3674,3107,2445,1968,1931,1233,984,435,514,191
250,248,3002,Rengali Damsite ,384,33863,17676,16187,2838,3071,3567,3244,3184,2927,2644,2547,2191,1854,1459,1174,1152,735,587,260,307,114
251,249,3003,Kaniha ,384,49828,26050,23778,4176,4519,5250,4773,4686,4307,3891,3749,3225,2728,2147,1727,1695,1082,864,382,451,167
252,250,3004,N.T.P.C.   ,384,14847,7769,7078,1244,1346,1564,1422,1396,1283,1159,1117,961,812,639,514,505,322,257,114,134,50
253,251,3005,Samal Barrage ,384,28120,14682,13438,2356,2550,2962,2694,2644,2431,2195,2115,1820,1539,1211,975,956,610,487,215,254,94
254,252,3006,Talcher Sadar,384,87676,46149,41527,7348,7952,9237,8399,8246,7580,6846,6596,5675,4800,3777,3040,2983,1904,1521,673,795,295
255,253,3007,Colliery ,384,55431,29220,26211,4645,5028,5840,5310,5213,4792,4328,4170,3588,3034,2388,1922,1886,1204,961,425,502,186
256,254,3008,Bikrampur ,384,23064,12303,10761,1932,2092,2430,2209,2169,1994,1801,1735,1492,1262,993,799,784,501,400,177,209,77
257,255,3009,NALCO   ,384,45082,23568,21514,3778,4089,4750,4319,4240,3897,3520,3392,2918,2468,1942,1563,1534,979,782,346,408,151
258,256,3010,Banarpal,384,70495,36418,34077,5908,6394,7427,6753,6630,6094,5505,5304,4563,3859,3037,2444,2398,1531,1223,541,639,237
259,257,3011,Anugul ,384,138898,72666,66232,11641,12599,14634,13307,13063,12008,10846,10450,8991,7605,5985,4816,4726,3017,2409,1066,1259,467
260,258,3012,Jarapada ,384,54891,27958,26933,4600,4979,5783,5258,5162,4745,4286,4130,3553,3005,2365,1903,1867,1192,952,421,497,184
261,259,3013,Industrial  ,384,30709,15661,15048,2573,2785,3235,2942,2888,2655,2398,2310,1987,1681,1323,1064,1045,667,532,235,278,103
262,260,3014,Chhendipada ,384,92899,47606,45293,7785,8426,9788,8900,8737,8031,7254,6989,6013,5086,4003,3221,3161,2018,1611,713,842,312
263,261,3015,Handapa,384,46197,23499,22698,3871,4190,4867,4425,4344,3994,3607,3475,2990,2529,1990,1601,1572,1003,801,354,418,155
264,262,3016,Kishorenagar ,384,50495,25230,25265,4231,4580,5320,4837,4749,4365,3943,3799,3268,2764,2175,1750,1718,1097,876,387,457,170
265,263,3017,Athmallik ,384,50969,25726,25243,4271,4623,5370,4883,4793,4406,3980,3835,3299,2790,2196,1767,1734,1107,884,391,462,171
266,264,3018,Kiakata,384,14119,7045,7074,1183,1280,1487,1352,1327,1220,1102,1062,913,773,608,489,480,306,244,108,128,47
267,265,3019,Thakurgarh ,384,44656,22191,22465,3742,4050,4705,4278,4199,3860,3487,3360,2890,2445,1924,1548,1519,970,774,342,404,150
268,266,3020,Purunakot ,384,26424,13268,13156,2214,2396,2784,2531,2485,2284,2063,1988,1710,1446,1138,916,899,574,458,202,239,88
269,267,3021,Bantala ,384,64179,32556,31623,5378,5821,6762,6148,6036,5548,5011,4828,4154,3513,2765,2225,2184,1394,1113,492,581,216
270,268,3022,Gania ,385,34575,18019,16556,2665,3007,3385,3056,2944,2973,2625,2626,2218,1940,1572,1418,1461,961,779,401,478,56
271,269,3023,Dasapalla ,385,69643,36102,33541,5369,6057,6819,6156,5930,5989,5288,5290,4469,3909,3167,2857,2944,1937,1569,809,963,113
272,270,3024,Banigochha ,385,23658,11783,11875,1823,2057,2316,2091,2014,2034,1796,1797,1518,1327,1075,970,1000,658,533,274,327,38
273,271,3025,Nuagaon ,385,39541,20440,19101,3048,3438,3872,3495,3367,3400,3002,3004,2537,2219,1798,1622,1671,1099,891,459,547,64
274,272,3026,Khandapada ,385,86393,45280,41113,6660,7513,8460,7637,7356,7429,6560,6563,5544,4849,3928,3545,3653,2402,1947,1004,1195,141
275,273,3027,Fategarh,385,112794,58958,53836,8695,9809,11045,9970,9604,9700,8565,8569,7238,6331,5129,4628,4769,3137,2542,1311,1560,184
276,274,3028,Nayagarh ,385,53908,28604,25304,4155,4688,5278,4765,4590,4636,4093,4095,3459,3025,2451,2212,2279,1499,1214,626,745,88
277,275,3029,Itamati ,385,64328,34109,30219,4959,5594,6299,5686,5477,5532,4884,4887,4128,3610,2925,2639,2720,1789,1449,747,890,105
278,276,3030,Nayagarh Sadar,385,43977,23223,20754,3390,3824,4306,3887,3744,3781,3339,3341,2822,2468,1999,1804,1859,1223,991,511,608,71
279,277,3031,Odagaon,385,104183,54372,49811,8031,9061,10202,9209,8871,8959,7911,7915,6685,5847,4737,4275,4405,2897,2348,1210,1441,170
280,278,3032,Sarankul,385,95996,50862,45134,7400,8348,9400,8485,8174,8255,7289,7293,6160,5388,4365,3939,4059,2670,2163,1115,1328,156
281,279,3033,Ranapur ,385,135514,69575,65939,10447,11785,13270,11979,11539,11654,10290,10295,8696,7606,6162,5560,5730,3769,3054,1575,1875,221
282,280,3034,Bolagad ,386,75702,39077,36625,5536,6255,6862,7102,7502,7069,6249,6082,5183,4450,3483,2798,2448,1604,1315,686,831,238
283,281,3035,Begunia,386,81014,41461,39553,5924,6694,7343,7600,8028,7565,6687,6508,5546,4763,3728,2994,2620,1717,1407,734,889,255
284,282,3036,Khordha ,386,116710,60325,56385,8535,9644,10579,10949,11565,10899,9634,9376,7990,6862,5370,4314,3775,2473,2028,1058,1281,368
285,283,3037,Khordha Sadar,386,51727,26414,25313,3782,4274,4689,4853,5126,4830,4270,4155,3541,3041,2380,1912,1673,1096,898,469,567,163
286,284,3038,Chandaka,386,46247,23653,22594,3382,3821,4192,4338,4583,4318,3817,3715,3166,2719,2128,1709,1496,980,803,419,507,145
287,285,3039,Nandankanan,386,14732,7534,7198,1077,1217,1335,1382,1459,1375,1216,1183,1008,866,677,544,476,312,256,133,161,46
288,286,3041,Mancheswar,386,4266,2181,2085,311,352,386,400,422,398,352,342,292,250,196,157,138,90,74,38,46,13
289,287,3042,Balianta ,386,76480,39106,37374,5592,6319,6932,7175,7579,7142,6313,6144,5236,4496,3519,2827,2474,1621,1329,693,839,241
290,288,3043,Balipatna,386,110722,56596,54126,8097,9149,10036,10388,10972,10339,9140,8895,7580,6510,5095,4092,3581,2346,1924,1004,1215,349
291,289,3044,Lingaraj,386,157,83,74,11,12,14,14,15,14,12,12,10,9,7,5,5,3,2,1,1,0
292,290,3045,Airfield (Kapila Prasad),386,11210,5804,5406,819,926,1016,1051,1110,1046,925,900,767,659,515,414,362,237,194,101,123,35
293,291,3046,Uttara P.S ,386,10789,5497,5292,789,891,978,1012,1069,1007,890,866,738,634,496,398,349,228,187,97,118,34
294,292,3047,Khandagiri ,386,2144,1105,1039,156,177,194,201,212,200,176,172,146,126,98,79,69,45,37,19,23,6
295,293,3048,Tamando ,386,13678,7002,6676,1000,1130,1239,1283,1355,1277,1129,1098,936,804,629,505,442,289,237,124,150,43
296,294,3049,Jatani,386,105393,53809,51584,7707,8709,9553,9888,10444,9842,8700,8467,7216,6196,4850,3895,3409,2234,1831,956,1157,332
297,295,3050,Jankia ,386,70544,36039,34505,5158,5829,6394,6618,6990,6587,5823,5667,4830,4147,3246,2607,2282,1495,1225,639,774,222
298,296,3051,Nirakarpur,386,31666,16272,15394,2315,2616,2870,2970,3138,2957,2614,2544,2168,1861,1457,1170,1024,671,550,287,347,99
299,297,3052,Tangi,386,126765,64750,62015,9270,10475,11491,11893,12562,11838,10464,10184,8679,7453,5833,4685,4100,2687,2202,1149,1391,399
300,298,3053,Balugaon,386,94848,48825,46023,6936,7837,8598,8898,9399,8857,7829,7620,6494,5576,4364,3506,3068,2010,1648,860,1041,299
301,299,3054,Banapur,386,94393,47348,47045,6902,7800,8556,8856,9354,8815,7792,7583,6462,5549,4343,3489,3053,2000,1640,856,1036,297
302,300,3055,Bhubaneswar (M.Corp.),386,738196,390243,347953,53984,61001,66917,69259,73154,68937,60940,59308,50542,43403,33971,27288,23880,15647,12827,6696,8104,2329
303,301,3056,Delanga,387,96677,48926,47751,6880,7772,9186,8781,9241,8682,7440,7382,6600,5746,4541,3602,3470,2518,2162,1156,1253,256
304,302,3057,Pipili ,387,141313,72210,69103,10057,11361,13427,12835,13508,12691,10876,10791,9648,8400,6638,5265,5073,3681,3160,1690,1831,374
305,303,3058,Nimapada,387,184117,93429,90688,13103,14802,17494,16723,17600,16535,14170,14060,12570,10944,8648,6860,6609,4796,4118,2202,2386,487
306,304,3059,Kakatpur,387,88923,45263,43660,6328,7149,8449,8076,8500,7986,6844,6790,6071,5285,4177,3313,3192,2316,1989,1063,1152,235
307,305,3060,Astaranga,387,59929,30397,29532,4265,4818,5694,5443,5728,5382,4612,4576,4091,3562,2815,2232,2151,1561,1340,716,776,158
308,306,3061,Konark,387,48651,24801,23850,3462,3911,4622,4418,4650,4369,3744,3715,3321,2891,2285,1812,1746,1267,1088,581,630,128
309,307,3062,Gop,387,107623,54543,53080,7659,8652,10226,9775,10288,9665,8283,8218,7348,6397,5055,4009,3863,2803,2407,1287,1395,285
310,308,3063,Ramachandi,387,19930,10105,9825,1418,1602,1893,1810,1905,1789,1533,1521,1360,1184,936,742,715,519,445,238,258,52
311,309,3064,Satyabadi,387,173500,88104,85396,12348,13948,16486,15759,16585,15582,13353,13249,11845,10313,8150,6464,6228,4519,3880,2075,2248,459
312,310,3065,Chandanpur ,387,77802,39696,38106,5537,6255,7392,7066,7437,6987,5988,5941,5312,4624,3654,2898,2793,2026,1740,930,1008,206
313,311,3066,Sadar ,387,95301,48409,46892,6782,7661,9055,8656,9110,8558,7334,7277,6506,5664,4476,3550,3421,2482,2131,1139,1235,252
314,312,3067,Brahmagiri,387,117048,59274,57774,8330,9410,11122,10631,11188,10512,9008,8938,7991,6957,5498,4361,4202,3049,2618,1400,1517,310
315,313,3068,Gadisagada,387,63575,32073,31502,4524,5111,6040,5774,6077,5709,4893,4854,4340,3779,2986,2368,2282,1656,1422,760,824,168
316,314,3069,Krushna Prasad ,387,50868,26198,24670,3620,4089,4833,4620,4862,4568,3915,3884,3473,3023,2389,1895,1826,1325,1137,608,659,134
317,315,3070,Puri (M),387,177417,92073,85344,12627,14263,16858,16114,16959,15933,13655,13548,12113,10546,8334,6610,6369,4621,3968,2122,2299,469
318,316,3071,Tarasingi,388,76109,38403,37706,6232,7338,8366,7592,6892,6283,5526,5476,4857,4083,3269,2613,2666,1762,1480,670,762,232
319,317,3072,Buguda,388,121992,60520,61472,9989,11763,13410,12169,11047,10071,8858,8777,7786,6544,5240,4189,4273,2825,2372,1075,1221,373
320,318,3073,Jagannath Prasad,388,71560,35990,35570,5860,6900,7866,7138,6480,5908,5196,5148,4567,3839,3073,2457,2507,1657,1391,630,716,218
321,319,3074,Bhanjanagar,388,158733,79671,79062,12998,15306,17449,15834,14375,13105,11526,11421,10131,8516,6818,5451,5561,3676,3087,1399,1589,485
322,320,3075,Gangapur,388,102529,50571,51958,8396,9886,11271,10227,9285,8464,7444,7377,6543,5500,4404,3521,3591,2374,1994,903,1026,313
323,321,3076,Surada,388,78530,39545,38985,6430,7572,8632,7833,7111,6483,5702,5650,5012,4213,3373,2697,2751,1818,1527,692,786,240
324,322,3077,Badagada,388,112699,56214,56485,9228,10867,12389,11242,10206,9304,8183,8109,7193,6046,4840,3870,3948,2610,2191,993,1128,344
325,323,3078,Asika,388,128761,64710,64051,10544,12415,14154,12844,11660,10630,9349,9264,8218,6908,5530,4422,4511,2981,2504,1135,1289,393
326,324,3079,Dharakote,388,51522,25867,25655,4219,4968,5663,5139,4665,4253,3741,3707,3288,2764,2213,1769,1805,1193,1002,454,516,157
327,325,3080,Kabisuryanagar,388,158200,79155,79045,12954,15254,17391,15781,14327,13061,11487,11383,10097,8487,6795,5433,5542,3663,3076,1394,1584,483
328,326,3081,Polasara,388,122432,61754,60678,10025,11805,13459,12213,11087,10108,8890,8809,7814,6568,5259,4204,4289,2835,2381,1079,1226,374
329,327,3082,Kodala,388,135521,68491,67030,11097,13067,14897,13518,12273,11188,9840,9751,8649,7270,5821,4654,4747,3138,2635,1194,1357,414
330,328,3083,Khalikote,388,131397,67657,63740,10760,12670,14444,13107,11899,10848,9541,9454,8386,7049,5644,4512,4603,3043,2555,1158,1316,401
331,329,3084,Rambha,388,85673,43176,42497,7015,8261,9418,8546,7758,7073,6220,6164,5468,4596,3680,2942,3001,1984,1666,755,858,262
332,330,3085,Chhatrapur,388,84799,42512,42287,6944,8176,9322,8459,7679,7001,6157,6101,5412,4549,3642,2912,2970,1963,1649,747,849,259
333,331,3086,Ganjam,388,40520,20125,20395,3318,3907,4454,4042,3669,3345,2942,2915,2586,2173,1740,1391,1419,938,788,357,405,123
334,332,3087,Chamakhandi,388,43200,21450,21750,3537,4165,4749,4309,3912,3566,3136,3108,2757,2317,1855,1483,1513,1000,840,380,432,132
335,333,3088,Arjyapalli Marine,388,7165,3579,3586,586,690,787,714,648,591,520,515,457,384,307,246,251,165,139,63,71,21
336,334,3089,Purusottampur,388,143180,71027,72153,11724,13806,15739,14282,12966,11821,10396,10302,9138,7681,6150,4917,5016,3315,2784,1262,1434,437
337,335,3090,Hinjili,388,145786,73088,72698,11938,14057,16026,14542,13202,12036,10585,10489,9304,7821,6262,5006,5107,3376,2835,1285,1460,445
338,336,3091,Patapur,388,119630,61000,58630,9796,11535,13151,11933,10834,9876,8686,8607,7635,6418,5138,4108,4191,2770,2326,1054,1198,365
339,337,3092,Seragad,388,59310,30247,29063,4856,5719,6519,5916,5371,4896,4306,4267,3785,3182,2547,2036,2077,1373,1153,522,594,181
340,338,3093,Brahmapur Sadar,388,128755,66003,62752,10543,12415,14154,12844,11660,10630,9349,9264,8217,6907,5530,4421,4510,2981,2504,1134,1289,393
341,339,3094,Gopalpur,388,60862,31512,29350,4983,5868,6690,6071,5511,5024,4419,4379,3884,3265,2614,2090,2132,1409,1183,536,609,186
342,340,3095,Golanthara,388,132175,65710,66465,10823,12745,14530,13185,11970,10912,9597,9510,8436,7091,5677,4539,4630,3061,2570,1165,1323,404
343,341,3096,Digapahandi,388,122912,61560,61352,10065,11851,13511,12261,11131,10147,8925,8843,7844,6594,5279,4221,4306,2846,2390,1083,1231,375
344,342,3097,Nuagaon,388,102490,51378,51112,8392,9882,11266,10223,9281,8461,7442,7374,6541,5498,4402,3519,3590,2373,1993,903,1026,313
345,343,3098,Jarada,388,103175,50337,52838,8448,9948,11342,10292,9343,8518,7491,7423,6585,5535,4431,3543,3614,2389,2006,909,1033,315
346,344,3099,Brahmapur (M.Corp.),388,319372,166363,153009,26153,30795,35108,31859,28923,26367,23190,22979,20383,17134,13718,10968,11188,7396,6211,2815,3198,976
347,345,3109,Ramagiri,388,11630,5852,5778,952,1121,1278,1160,1053,960,844,836,742,623,499,399,407,269,226,102,116,35
348,345,3109,Ramagiri,388,11630,5852,5778,2732,3351,3113,2551,2263,2096,1819,1859,1651,1388,1066,837,899,521,365,136,141,154
349,355,3109,Ramagiri,389,26951,13063,13888,952,1121,1278,1160,1053,960,844,836,742,623,499,399,407,269,226,102,116,35
350,355,3109,Ramagiri,389,26951,13063,13888,2732,3351,3113,2551,2263,2096,1819,1859,1651,1388,1066,837,899,521,365,136,141,154
351,346,3100,Adva ,389,53212,25902,27310,5394,6618,6147,5037,4469,4140,3591,3671,3259,2741,2104,1653,1776,1029,721,268,279,305
352,347,3101,Mohana ,389,66748,32729,34019,6766,8301,7711,6319,5606,5193,4505,4606,4089,3438,2640,2074,2227,1291,905,337,350,382
353,348,3102,R.Udaygiri ,389,77431,37931,39500,7849,9630,8945,7330,6503,6024,5226,5343,4743,3989,3062,2406,2584,1498,1050,391,406,444
354,349,3103,Serango ,389,69786,33921,35865,7074,8679,8062,6606,5861,5429,4710,4815,4275,3595,2760,2168,2329,1350,946,352,365,400
355,350,3104,Kashinagara ,389,46608,22907,23701,4724,5796,5384,4412,3914,3626,3145,3216,2855,2401,1843,1448,1555,901,632,235,244,267
356,351,3105,Parlakhemundi ,389,69719,34907,34812,7067,8671,8054,6600,5856,5424,4705,4811,4271,3592,2757,2166,2327,1349,945,352,365,399
357,352,3106,Gurandi,389,40415,19727,20688,4096,5026,4669,3826,3394,3144,2727,2788,2475,2082,1598,1256,1348,782,548,204,211,231
358,353,3107,Rayagada ,389,41480,19907,21573,4204,5159,4792,3927,3484,3227,2799,2862,2541,2137,1640,1289,1384,802,562,209,217,237
359,354,3108,Garabandha,389,26481,13008,13473,2684,3293,3059,2507,2224,2060,1787,1827,1622,1364,1047,823,883,512,359,133,138,151
360,356,3110,Gochhapada,390,31470,15376,16094,3203,3908,3708,2766,2672,2483,2030,2062,1904,1620,1276,1055,1247,676,441,179,178,53
361,357,3111,Phulabani ,390,36925,18292,18633,3758,4585,4351,3246,3135,2914,2382,2419,2235,1900,1497,1238,1463,793,518,210,209,62
362,358,3112,Phulabani Town  ,390,34246,17691,16555,3485,4253,4035,3010,2907,2702,2209,2244,2072,1763,1389,1148,1357,736,480,195,194,57
363,359,3113,Khajuripada,390,37630,18721,18909,3830,4673,4434,3308,3195,2969,2428,2466,2277,1937,1526,1262,1491,808,528,214,213,63
364,360,3114,G.Udayagiri,390,43188,20786,22402,4395,5363,5089,3796,3667,3408,2787,2830,2614,2223,1752,1448,1711,928,606,246,244,72
365,361,3115,Tikabali,390,43067,20993,22074,4383,5348,5075,3786,3657,3399,2779,2822,2606,2217,1747,1444,1706,925,604,245,244,72
366,362,3116,Chakapada ,390,20116,10008,10108,2047,2498,2370,1768,1708,1587,1298,1318,1217,1035,816,674,797,432,282,114,114,33
367,363,3117,Sarangagarh ,390,31242,15329,15913,3179,3879,3681,2746,2652,2465,2016,2047,1891,1608,1267,1048,1238,671,438,178,177,52
