,Unnamed: 0,Subdistcode,Subdistrict,Districtcode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,2755,Paikamal,370,74946,37288,37658,5851,5856,7185,7605,6985,6336,5663,5639,5066,4374,3553,2885,2855,2001,1566,686,740,90
1,1,2756,Jharbandha,370,84535,41761,42774,6600,6606,8104,8578,7879,7147,6388,6361,5715,4934,4007,3254,3221,2258,1766,774,834,102
2,2,2757,Padmapur,370,66257,33317,32940,5173,5177,6352,6723,6175,5602,5006,4985,4479,3867,3141,2551,2524,1769,1384,606,654,80
3,3,2758,BurdenP.S.,370,27118,13405,13713,2117,2119,2599,2751,2527,2292,2049,2040,1833,1582,1285,1044,1033,724,566,248,267,32
4,4,2759,Gaisilet,370,63146,31600,31546,4930,4934,6053,6408,5885,5339,4771,4751,4269,3685,2993,2431,2406,1686,1319,578,623,76
5,5,2760,Melchhamunda,370,57271,28745,28526,4471,4475,5490,5811,5337,4842,4327,4309,3871,3342,2715,2205,2182,1529,1197,524,565,69
6,6,2761,Sohela,370,85261,43213,42048,6656,6662,8173,8652,7946,7208,6443,6415,5764,4976,4042,3282,3248,2277,1782,780,841,103
7,7,2762,Bijepur,370,87550,44125,43425,6835,6841,8393,8884,8160,7402,6616,6588,5919,5110,4150,3371,3336,2338,1830,801,864,106
8,8,2763,Barapali,370,104590,53485,51105,8165,8173,10027,10613,9748,8843,7903,7870,7071,6104,4958,4027,3985,2793,2186,957,1032,126
9,9,2764,Bheden,370,103879,53051,50828,8110,8117,9958,10541,9682,8783,7849,7816,7023,6063,4924,3999,3958,2774,2171,951,1025,125
10,10,2765,Bargarh,370,133830,68879,64951,10448,10458,12830,13581,12473,11315,10113,10070,9048,7811,6344,5152,5099,3574,2797,1225,1321,162
11,11,2766,Bargarh Sadar ,370,63916,32693,31223,4990,4994,6127,6486,5957,5404,4830,4809,4321,3730,3030,2461,2435,1707,1336,585,631,77
12,12,2767,Bhatli,370,73646,37110,36536,5749,5755,7060,7473,6864,6226,5565,5541,4979,4298,3491,2835,2806,1967,1539,674,727,89
13,13,2768,Ambabhona,370,53583,26985,26598,4183,4187,5137,5437,4994,4530,4049,4032,3622,3127,2540,2063,2041,1431,1120,490,529,64
14,14,2769,Attabira,370,128256,65186,63070,10013,10022,12295,13015,11954,10844,9692,9651,8671,7486,6080,4938,4887,3425,2680,1174,1266,155
15,15,2770,Rengali,371,45941,23271,22670,3606,3790,4428,4614,4692,4248,3581,3428,3002,2630,2052,1620,1511,1033,773,385,436,104
16,16,2771,Lakhanpur,371,26148,13119,13029,2052,2157,2520,2626,2670,2418,2038,1951,1708,1497,1168,922,860,588,440,219,248,59
17,17,2772,Belpahar,371,32573,16881,15692,2556,2687,3139,3271,3327,3012,2539,2430,2128,1865,1455,1148,1071,732,548,273,309,74
18,18,2773,Banaharapali,371,33644,17314,16330,2640,2776,3242,3379,3436,3111,2622,2510,2198,1926,1503,1186,1106,756,566,282,319,76
19,19,2774,Orient,371,61657,32089,29568,4839,5087,5942,6192,6298,5701,4806,4601,4029,3530,2754,2174,2027,1387,1038,516,585,140
20,20,2775,Brajarajnagar,371,20232,10304,9928,1588,1669,1950,2032,2066,1870,1577,1509,1322,1158,903,713,665,455,340,169,192,45
21,21,2776,Jharsuguda,371,93829,48614,45215,7365,7742,9043,9424,9584,8677,7314,7002,6132,5372,4192,3309,3086,2111,1579,786,891,213
22,22,2777,Badmal ,371,21059,11220,9839,1653,1737,2029,2115,2151,1947,1641,1571,1376,1205,940,742,692,473,354,176,200,47
23,23,2778,Laikera,371,75753,37884,37869,5946,6250,7301,7608,7737,7005,5905,5653,4950,4337,3384,2671,2491,1704,1275,635,719,172
24,24,2779,Kolabira,371,31883,15961,15922,2502,2630,3073,3202,3256,2948,2485,2379,2083,1825,1424,1124,1048,717,536,267,302,72
25,25,2780,Govindpur,372,46551,23154,23397,3677,3954,4515,4589,4471,4086,3513,3450,3111,2739,2182,1747,1673,1092,842,387,422,93
26,26,2781,Mahulpalli,372,60319,29925,30394,4764,5124,5851,5947,5793,5294,4552,4470,4031,3549,2828,2264,2167,1416,1091,502,547,121
27,27,2782,Kochinda,372,64283,32121,32162,5077,5461,6235,6337,6174,5642,4851,4764,4296,3782,3014,2413,2310,1509,1163,535,583,129
28,28,2783,Katarbaga,372,23515,11786,11729,1857,1997,2281,2318,2258,2064,1774,1742,1571,1383,1102,882,845,552,425,195,213,47
29,29,2784,Thelkoloi  ,372,21185,10852,10333,1673,1799,2055,2088,2034,1859,1598,1570,1415,1246,993,795,761,497,383,176,192,42
30,30,2785,Rengali ,372,21141,10847,10294,1669,1795,2050,2084,2030,1855,1595,1566,1412,1243,991,793,759,496,382,176,191,42
31,31,2786,Sasan,372,50211,25502,24709,3966,4265,4870,4950,4822,4407,3789,3721,3355,2954,2354,1885,1804,1178,908,418,455,101
32,32,2787,Hirakud,372,29822,15400,14422,2355,2533,2892,2940,2864,2617,2250,2210,1993,1754,1398,1119,1071,700,539,248,270,60
33,33,2788,Burla,372,67547,34318,33229,5335,5738,6552,6659,6487,5929,5097,5006,4514,3974,3167,2535,2427,1585,1222,562,613,136
34,34,2789,Dhanupali,372,6082,3145,2937,480,516,589,599,584,533,459,450,406,357,285,228,218,142,110,50,55,12
35,35,2790,Ainthapali,372,9938,4972,4966,784,844,964,979,954,872,750,736,664,584,466,373,357,233,179,82,90,20
36,36,2791,Sadar,372,36727,18637,18090,2901,3120,3562,3621,3527,3223,2771,2722,2454,2161,1722,1378,1320,862,664,305,333,74
37,37,2792,Jamankira,372,46637,23242,23395,3683,3961,4524,4598,4479,4093,3519,3456,3116,2744,2186,1750,1676,1094,844,388,423,93
38,38,2793,Kisinda,372,16104,8077,8027,1272,1368,1562,1587,1546,1413,1215,1193,1076,947,755,604,578,378,291,134,146,32
39,39,2794,Jujomura,372,45080,22780,22300,3560,3829,4373,4444,4329,3957,3402,3341,3012,2652,2113,1692,1620,1058,815,375,409,90
40,40,2795,Dhama,372,35089,17828,17261,2771,2980,3403,3459,3370,3080,2648,2600,2345,2064,1645,1317,1261,823,635,292,318,70
41,41,2796,Charamal,372,23240,11708,11532,1835,1974,2254,2291,2232,2039,1753,1722,1553,1367,1089,872,835,545,420,193,211,46
42,42,2797,Rairakhol,372,43687,22089,21598,3450,3711,4237,4307,4196,3834,3297,3237,2919,2570,2048,1640,1570,1025,790,363,396,88
43,43,2798,Naktideul,372,23259,11609,11650,1837,1975,2256,2293,2233,2041,1755,1723,1554,1368,1090,873,835,546,420,193,211,46
44,44,2799,Sambalpur (M),372,149057,76714,72343,11773,12662,14459,14695,14316,13084,11249,11047,9962,8770,6989,5596,5357,3499,2697,1241,1353,300
45,45,2800,Debagarh,373,80877,40928,39949,7161,7747,8886,7707,7192,6867,5969,5769,5048,4378,3540,2979,2956,1822,1424,589,658,175
46,46,2801,Barkot,373,54629,27705,26924,4837,5233,6002,5206,4858,4638,4031,3897,3410,2957,2391,2012,1997,1230,962,398,445,118
47,47,2802,Kundheigola,373,39289,20177,19112,3479,3763,4316,3744,3494,3336,2899,2802,2452,2127,1719,1447,1436,885,692,286,320,85
48,48,2803,Reamal,373,59442,29782,29660,5263,5694,6530,5664,5286,5047,4387,4240,3710,3218,2601,2189,2173,1339,1047,433,484,129
49,49,2804,Hemgir,374,63603,32095,31508,5542,6230,6639,6171,5984,5554,4819,4763,4186,3646,2735,2140,1951,1289,928,398,413,207
50,50,2805,Lephripara,374,53063,26607,26456,4623,5198,5538,5148,4993,4633,4020,3974,3492,3042,2281,1785,1628,1075,774,332,345,173
51,51,2806,Bhasma,374,31666,15934,15732,2759,3101,3305,3072,2979,2765,2399,2371,2084,1815,1361,1065,971,641,462,198,205,103
52,52,2807,Dharuadihi,374,26647,13302,13345,2321,2610,2781,2585,2507,2326,2019,1995,1753,1527,1145,896,817,540,389,166,173,87
53,53,2808,Sundargarh Town,374,36832,18618,18214,3209,3608,3844,3573,3465,3216,2790,2758,2424,2111,1583,1239,1130,746,537,230,239,120
54,54,2809,Sundargarh ,374,55761,27689,28072,4858,5462,5820,5410,5247,4869,4225,4176,3670,3196,2397,1876,1710,1130,814,349,362,182
55,55,2810,Kinjirkela,374,43213,21394,21819,3765,4233,4510,4192,4066,3773,3274,3236,2844,2477,1858,1454,1325,876,631,270,280,141
56,56,2811,Talasara,374,60506,29848,30658,5272,5927,6315,5870,5693,5283,4584,4531,3982,3468,2601,2036,1856,1226,883,379,393,197
57,57,2812,Baragaon,374,58626,29322,29304,5108,5742,6119,5688,5516,5119,4442,4391,3858,3361,2521,1972,1798,1188,856,367,381,191
58,58,2813,Kutra,374,49990,25034,24956,4355,4896,5218,4850,4704,4365,3787,3744,3290,2866,2149,1682,1533,1013,730,313,325,163
59,59,2814,Rajagangapur,374,124959,62944,62015,10888,12240,13043,12124,11758,10912,9468,9359,8224,7164,5373,4204,3833,2533,1824,782,812,408
60,60,2815,Raiboga,374,32699,16290,16409,2849,3203,3413,3172,3076,2855,2477,2449,2152,1874,1406,1100,1003,662,477,204,212,106
61,61,2816,Biramitrapur,374,72871,36597,36274,6349,7138,7606,7070,6857,6363,5521,5457,4796,4177,3133,2452,2235,1477,1064,456,473,238
62,62,2817,Hatibari,374,46582,23081,23501,4058,4563,4862,4519,4383,4067,3529,3488,3066,2670,2003,1567,1429,944,680,291,302,152
63,63,2818,Bisra,374,74055,36896,37159,6452,7254,7730,7185,6968,6466,5611,5546,4874,4245,3184,2491,2272,1501,1081,463,481,242
64,64,2819,Bondamunda,374,10830,5488,5342,943,1060,1130,1050,1019,945,820,811,712,620,465,364,332,219,158,67,70,35
65,65,2820,Brahmani Tarang,374,43373,21614,21759,3779,4248,4527,4208,4081,3787,3286,3248,2854,2486,1865,1459,1330,879,633,271,282,141
66,66,2821,Raghunathapali,374,19627,9957,9670,1710,1922,2048,1904,1846,1713,1487,1470,1291,1125,844,660,602,397,286,122,127,64
67,67,2822,Tangarapali,374,4400,2251,2149,383,431,459,426,414,384,333,329,289,252,189,148,134,89,64,27,28,14
68,68,2823,Lathikata,374,18688,9647,9041,1628,1830,1950,1813,1758,1631,1416,1399,1230,1071,803,628,573,378,272,117,121,61
69,69,2824,Chandiposh,374,16445,8200,8245,1432,1610,1716,1595,1547,1436,1246,1231,1082,942,707,553,504,333,240,103,106,53
70,70,2825,Kamarposh Balang,374,32233,16149,16084,2808,3157,3364,3127,3033,2814,2442,2414,2121,1847,1386,1084,988,653,470,201,209,105
71,71,2826,Koida,374,30706,15651,15055,2675,3007,3205,2979,2889,2681,2326,2299,2021,1760,1320,1033,942,622,448,192,199,100
72,72,2827,Lahunipara,374,58549,29140,29409,5101,5735,6111,5680,5509,5112,4436,4385,3853,3356,2517,1970,1796,1187,855,366,380,191
73,73,2828,Gurundia,374,26518,13101,13417,2310,2597,2768,2572,2495,2315,2009,1986,1745,1520,1140,892,813,537,387,166,172,86
74,74,2829,Tikaetpali,374,17742,8766,8976,1545,1737,1851,1721,1669,1549,1344,1328,1167,1017,762,597,544,359,259,111,115,58
75,75,2830,Banei,374,46487,23076,23411,4050,4553,4852,4510,4374,4059,3522,3481,3059,2665,1999,1564,1426,942,678,291,302,152
76,76,2831,Mahulapada,374,14434,7347,7087,1257,1413,1506,1400,1358,1260,1093,1081,950,827,620,485,442,292,210,90,93,47
77,77,2832,Raurkela (M),374,240726,127189,113537,20975,23581,25127,23356,22652,21021,18240,18030,15844,13801,10351,8100,7385,4880,3515,1507,1565,787
78,78,2833,Raurkela (ITS)P.S.,374,162778,84918,77860,14183,15945,16991,15793,15317,14214,12334,12191,10714,9332,6999,5477,4994,3300,2377,1019,1058,532
79,79,2834,Barbil,375,62449,32612,29837,6236,6752,6479,5623,5586,5329,4578,4402,3950,3460,2693,2116,2032,1238,909,394,414,249
80,80,2835,Bolani,375,14840,7648,7192,1481,1604,1539,1336,1327,1266,1088,1046,938,822,640,502,483,294,216,93,98,59
81,81,2836,Rugudi,375,12292,6537,5755,1227,1329,1275,1106,1099,1049,901,866,777,681,530,416,400,243,179,77,81,49
82,82,2837,Joda,375,53963,27538,26425,5388,5834,5599,4859,4827,4605,3956,3803,3413,2989,2327,1828,1756,1070,786,341,358,215
83,83,2838,Bamebari ,375,41769,21358,20411,4170,4516,4333,3761,3736,3564,3062,2944,2642,2314,1801,1415,1359,828,608,264,277,166
84,84,2839,Champua,375,72090,36191,35899,7198,7794,7479,6492,6449,6152,5285,5081,4560,3994,3109,2443,2346,1429,1050,455,478,287
85,85,2840,Jhumpura,375,34840,17478,17362,3479,3767,3614,3137,3116,2973,2554,2455,2203,1930,1502,1180,1133,690,507,220,231,138
86,86,2841,Baria,375,54681,26958,27723,5460,5912,5673,4924,4891,4666,4009,3854,3458,3029,2358,1853,1779,1084,796,345,362,218
87,87,2842,Turumunga,375,50920,25270,25650,5084,5505,5283,4585,4555,4345,3733,3589,3220,2821,2196,1725,1657,1009,741,322,337,203
88,88,2843,Patana,375,77810,38387,39423,7769,8413,8073,7007,6961,6640,5705,5484,4921,4311,3356,2637,2532,1543,1133,492,516,310
89,89,2844,Kendujhar Sadar,375,116849,58106,58743,11668,12634,12124,10522,10453,9972,8567,8236,7391,6474,5040,3960,3803,2317,1702,739,775,465
90,90,2845,Kendujhar Town,375,73398,37803,35595,7329,7936,7615,6609,6566,6264,5381,5173,4642,4066,3165,2487,2389,1455,1069,464,487,292
91,91,2846,Nayakote,375,34187,16810,17377,3413,3696,3547,3078,3058,2917,2506,2409,2162,1894,1474,1158,1112,677,498,216,226,136
92,92,2847,Kanjipani,375,16138,7975,8163,1611,1744,1674,1453,1443,1377,1183,1137,1020,894,696,546,525,320,235,102,107,64
93,93,2848,Telkoi,375,71051,35356,35695,7094,7682,7372,6398,6356,6064,5209,5008,4494,3936,3064,2408,2312,1409,1035,449,471,283
94,94,2849,Pandapara,375,46993,23477,23516,4692,5081,4875,4231,4204,4010,3445,3312,2972,2603,2026,1592,1529,931,684,297,311,187
95,95,2850,Ghatgaon,375,79505,39690,39815,7939,8596,8249,7159,7112,6785,5829,5604,5029,4405,3429,2694,2587,1576,1158,502,527,317
96,96,2851,Harichandanpur,375,59911,30020,29891,5982,6477,6216,5395,5359,5113,4392,4223,3789,3319,2584,2030,1950,1188,872,378,397,238
97,97,2852,Daitari,375,20465,10351,10114,2043,2212,2123,1842,1830,1746,1500,1442,1294,1133,882,693,666,405,298,129,135,81
98,98,2853,Ghasipura,375,83686,42178,41508,8356,9048,8683,7536,7486,7142,6136,5899,5293,4636,3609,2836,2723,1659,1219,529,555,333
99,99,2854,Anandapur,375,92207,46537,45670,9207,9969,9567,8303,8249,7869,6760,6499,5832,5108,3977,3125,3001,1828,1343,583,611,367
100,100,2855,Soso,375,47688,23948,23740,4762,5156,4948,4294,4266,4070,3496,3361,3016,2642,2056,1616,1552,945,694,301,316,190
101,101,2856,Nandipada,375,61270,31082,30188,6118,6624,6357,5517,5481,5229,4492,4318,3875,3394,2642,2076,1994,1215,892,387,406,244
102,102,2857,Sainkul,375,58413,29557,28856,5832,6315,6060,5260,5225,4985,4282,4117,3694,3236,2519,1979,1901,1158,850,369,387,232
103,103,2858,Tiring,376,75237,37302,37935,7090,8461,8550,6862,6336,5986,5130,5224,4791,4265,3368,2637,2535,1609,1169,516,527,173
104,104,2859,Bahalda,376,39843,19759,20084,3754,4480,4527,3634,3355,3170,2716,2766,2537,2259,1783,1396,1342,852,619,273,279,91
105,105,2860,Jamda,376,36534,17589,18945,3443,4108,4151,3332,3076,2906,2491,2536,2326,2071,1635,1280,1231,781,567,250,256,84
106,106,2861,Rairangpur Town,376,38021,18946,19075,3583,4275,4320,3467,3202,3025,2592,2639,2421,2155,1702,1333,1281,813,590,260,266,87
107,107,2862,Gorumahisani,376,35667,17354,18313,3361,4011,4053,3253,3003,2838,2432,2476,2271,2022,1596,1250,1201,762,554,244,250,82
108,108,2863,Jharpokharia,376,74695,37736,36959,7039,8400,8488,6812,6290,5943,5093,5186,4757,4235,3344,2618,2517,1597,1161,512,523,171
109,109,2864,Bisoi,376,55313,26967,28346,5212,6220,6286,5045,4658,4401,3771,3840,3522,3136,2476,1939,1863,1183,859,379,387,127
110,110,2865,Rairangpur,376,61168,30182,30986,5764,6879,6951,5579,5151,4867,4171,4247,3895,3468,2738,2144,2061,1308,950,419,428,140
111,111,2866,Badampahar,376,47821,23245,24576,4506,5378,5434,4361,4027,3805,3261,3320,3045,2711,2141,1676,1611,1022,743,327,335,110
112,112,2867,Jashipur,376,90591,44629,45962,8537,10187,10295,8262,7629,7208,6177,6290,5769,5136,4055,3176,3052,1937,1408,621,634,208
113,113,2868,Raruan,376,58539,28995,29544,5516,6583,6652,5339,4930,4657,3991,4064,3728,3319,2620,2052,1972,1252,909,401,410,134
114,114,2869,Ghagarbeda ,376,21631,10788,10843,2038,2432,2458,1972,1821,1721,1475,1501,1377,1226,968,758,728,462,336,148,151,49
115,115,2870,Karanjia,376,85616,42397,43219,8068,9628,9729,7809,7210,6812,5838,5944,5452,4854,3833,3001,2885,1831,1330,587,600,197
116,116,2871,Thakurmunda,376,43331,21153,22178,4083,4873,4924,3952,3649,3447,2954,3008,2759,2456,1939,1519,1460,926,673,297,303,99
117,117,2872,Baripada Sadar,376,65187,32694,32493,6143,7331,7408,5945,5489,5186,4445,4526,4151,3696,2918,2285,2196,1394,1013,447,456,149
118,118,2873,Baripada Town,376,3853,1941,1912,363,433,437,351,324,306,262,267,245,218,172,135,129,82,59,26,27,8
119,119,2874,Koliana,376,61983,30879,31104,5841,6970,7044,5653,5220,4931,4226,4303,3947,3514,2775,2173,2088,1325,963,425,434,142
120,120,2875,Bangiriposi,376,78519,39196,39323,7399,8830,8923,7161,6612,6247,5354,5451,5000,4451,3515,2753,2645,1679,1220,538,550,180
121,121,2876,Chandua,376,47447,24094,23353,4471,5335,5392,4327,3995,3775,3235,3294,3021,2690,2124,1663,1598,1014,737,325,332,109
122,122,2877,Suliapada,376,64636,32363,32273,6091,7269,7345,5895,5443,5143,4407,4487,4116,3664,2893,2266,2178,1382,1004,443,453,148
123,123,2878,Muruda,376,57887,28757,29130,5455,6510,6578,5279,4875,4606,3947,4019,3686,3282,2591,2029,1950,1238,899,397,405,133
124,124,2879,Rasagobindapur,376,72250,36532,35718,6809,8125,8210,6589,6084,5748,4926,5016,4601,4096,3234,2533,2434,1545,1123,495,506,166
125,125,2880,Baisinga,376,91344,45913,45431,8608,10272,10380,8331,7692,7268,6228,6342,5817,5179,4089,3202,3078,1953,1419,626,640,210
126,126,2881,Betanati,376,67115,33801,33314,6325,7547,7627,6121,5652,5340,4576,4660,4274,3805,3004,2353,2261,1435,1043,460,470,154
127,127,2882,Barsahi,376,99236,49986,49250,9352,11160,11277,9051,8357,7896,6767,6890,6320,5626,4442,3479,3344,2122,1542,680,695,228
128,128,2883,Khunta,376,92526,45747,46779,8719,10405,10515,8439,7792,7362,6309,6424,5893,5246,4142,3244,3118,1979,1438,634,648,212
129,129,2884,Udala,376,82413,41122,41291,7766,9268,9365,7516,6940,6557,5619,5722,5248,4672,3689,2889,2777,1762,1280,565,577,189
130,130,2885,Kaptipada,376,57205,28822,28383,5391,6433,6501,5217,4817,4551,3900,3972,3643,3243,2561,2005,1927,1223,889,392,400,131
131,131,2886,Sharata,376,57910,28906,29004,5457,6512,6581,5281,4877,4607,3948,4020,3688,3283,2592,2030,1951,1238,900,397,405,133
132,132,2887,Mahuldiha,376,35032,17183,17849,3301,3939,3981,3195,2950,2787,2388,2432,2231,1986,1568,1228,1180,749,544,240,245,80
133,133,2888,Baripada (M),376,87462,45276,42186,8242,9836,9939,7977,7365,6959,5964,6072,5570,4959,3915,3066,2947,1870,1359,599,613,201
134,134,2889,Raibania ,377,58877,29762,29115,5009,5782,6176,5447,5324,5339,4538,4335,3693,3228,2546,1955,1864,1335,1060,549,598,89
135,135,2890,Jaleswar ,377,109141,56172,52969,9287,10718,11449,10098,9870,9898,8413,8036,6845,5985,4719,3624,3457,2475,1966,1018,1109,165
136,136,2891,Bhograi,377,137961,71266,66695,11739,13548,14473,12765,12476,12512,10635,10158,8653,7566,5966,4582,4370,3129,2485,1287,1401,208
137,137,2892,Kamarda,377,70357,36460,33897,5986,6909,7380,6509,6362,6381,5423,5180,4413,3858,3042,2336,2228,1595,1267,656,714,106
138,138,2893,Baliapal ,377,124351,63555,60796,10581,12212,13045,11505,11245,11278,9585,9156,7799,6819,5377,4130,3938,2820,2240,1160,1263,188
139,139,2894,Singla ,377,98172,50547,47625,8353,9641,10298,9083,8878,8903,7567,7228,6157,5383,4245,3260,3109,2226,1768,916,997,148
140,140,2895,Basta ,377,111149,57186,53963,9457,10915,11660,10284,10051,10080,8568,8184,6971,6095,4806,3691,3520,2521,2002,1037,1129,168
141,141,2896,Rupsa ,377,18429,9390,9039,1568,1809,1933,1705,1666,1671,1420,1357,1155,1010,796,612,583,418,332,172,187,27
142,142,2897,Baleshwar Sadar,377,131034,67364,63670,11149,12868,13746,12124,11850,11884,10101,9648,8219,7186,5666,4351,4150,2972,2360,1223,1331,198
143,143,2898,Sahadevkhunta,377,7486,3877,3609,636,735,785,692,677,678,577,551,469,410,323,248,237,169,134,69,76,11
144,144,2899,Chandipur ,377,29696,15186,14510,2526,2916,3115,2747,2685,2693,2289,2186,1862,1628,1284,986,940,673,534,277,301,44
145,145,2900,Balaramgadi Marine ,377,3830,1952,1878,325,376,401,354,346,347,295,282,240,210,165,127,121,86,68,35,38,5
146,146,2901,Bampada ,377,8258,4277,3981,702,810,866,764,746,748,636,608,517,452,357,274,261,187,148,77,83,12
147,147,2902,Remuna ,377,67069,34140,32929,5707,6586,7036,6205,6065,6082,5170,4938,4206,3678,2900,2227,2124,1521,1208,626,681,101
148,148,2903,Nilagiri ,377,96701,49039,47662,8228,9496,10144,8947,8745,8770,7454,7120,6065,5303,4181,3211,3063,2193,1742,902,982,146
149,149,2904,Berhampur ,377,42153,21082,21071,3586,4139,4422,3900,3812,3823,3249,3103,2644,2311,1822,1400,1335,956,759,393,428,63
150,150,2905,Oupada  ,377,29090,14446,14644,2475,2856,3051,2691,2630,2638,2242,2142,1824,1595,1258,966,921,659,524,271,295,44
151,151,2906,Khaira  ,377,102269,50776,51493,8702,10043,10728,9462,9248,9275,7883,7530,6414,5608,4422,3396,3239,2319,1842,954,1039,154
152,152,2907,Soro,377,227917,117300,110617,19393,22383,23910,21088,20612,20671,17569,16782,14295,12499,9856,7569,7219,5169,4105,2127,2316,345
153,153,2908,Similia ,377,118253,59861,58392,10062,11613,12405,10941,10694,10725,9115,8707,7417,6485,5113,3927,3745,2682,2130,1103,1201,179
154,154,2909,Baleshwar (M),377,105631,53938,51693,8988,10373,11081,9773,9552,9580,8142,7778,6625,5793,4568,3508,3345,2395,1902,986,1073,160
155,155,2910,Agarpada ,378,42803,21604,21199,3634,3976,4616,4191,3990,3705,3161,3020,2662,2341,1906,1427,1305,957,882,444,478,101
156,156,2911,Bant ,378,46643,23582,23061,3960,4333,5030,4567,4348,4037,3444,3291,2901,2551,2078,1555,1423,1043,961,483,521,110
157,157,2912,Bhandari Pokhari ,378,81162,40695,40467,6891,7540,8753,7947,7566,7026,5994,5726,5048,4439,3615,2706,2476,1814,1672,841,907,191
158,158,2913,Dhamanagar,378,87744,44177,43567,7450,8151,9462,8592,8180,7596,6480,6191,5457,4799,3909,2925,2677,1962,1808,910,980,207
159,159,2914,Bhadrak Rural ,378,261238,133269,127969,22182,24270,28173,25581,24354,22615,19293,18433,16248,14290,11638,8710,7970,5841,5383,2709,2920,617
160,160,2915,Basudebpur ,378,118705,59005,59700,10079,11028,12801,11624,11066,10276,8766,8375,7383,6493,5288,3957,3621,2654,2446,1231,1327,280
161,161,2916,Naikanidihi ,378,67094,34018,33076,5697,6233,7235,6570,6255,5808,4955,4734,4173,3670,2989,2237,2047,1500,1382,696,750,158
162,162,2917,Tihidi ,378,143321,71786,71535,12169,13315,15456,14034,13361,12407,10584,10112,8914,7839,6385,4778,4372,3204,2953,1486,1602,338
163,163,2918,Dhusuri ,378,89589,45183,44406,7607,8323,9661,8773,8352,7755,6616,6321,5572,4900,3991,2987,2733,2003,1846,929,1001,211
164,164,2919,Chandabali ,378,74162,37333,36829,6297,6890,7998,7262,6914,6420,5477,5232,4612,4056,3304,2472,2262,1658,1528,769,829,175
165,165,2920,Bansada ,378,91656,46561,45095,7782,8515,9884,8975,8544,7934,6769,6467,5700,5013,4083,3056,2796,2049,1888,950,1024,216
166,166,2921,Dhamara Marine,378,2994,1547,1447,254,278,322,293,279,259,221,211,186,163,133,99,91,66,61,31,33,7
167,167,2922,Rajkanika ,379,112389,53831,58558,8773,9631,11412,10572,10172,9618,8158,7844,6983,6240,5191,4295,4175,3103,2768,1590,1573,282
168,168,2923,Rajnagar ,379,130462,65825,64637,10184,11180,13247,12273,11808,11165,9470,9105,8106,7243,6025,4986,4846,3602,3213,1846,1826,328
169,169,2924,Jamboo Marine  ,379,23539,12297,11242,1837,2017,2390,2214,2130,2014,1708,1642,1462,1306,1087,899,874,649,579,333,329,59
170,170,2925,Aali ,379,109989,51487,58502,8586,9426,11168,10347,9955,9413,7984,7676,6834,6106,5080,4204,4086,3037,2709,1556,1539,276
171,171,2926,Pattamundai ,379,174852,85849,89003,13649,14985,17755,16448,15826,14964,12692,12203,10865,9708,8076,6683,6495,4828,4306,2474,2447,439
172,172,2927,Kendrapara,379,37518,19325,18193,2928,3215,3809,3529,3395,3210,2723,2618,2331,2083,1732,1434,1393,1035,924,531,525,94
173,173,2928,Kendrapara Sadar  ,379,126898,64468,62430,9906,10875,12885,11937,11485,10860,9211,8856,7885,7045,5861,4850,4714,3503,3125,1796,1776,319
174,174,2929,Nikirai ,379,54233,27078,27155,4233,4647,5507,5101,4908,4641,3936,3785,3369,3011,2504,2072,2014,1497,1335,767,759,136
175,175,2930,Derabish ,379,52607,26809,25798,4106,4508,5341,4948,4761,4502,3818,3671,3268,2920,2429,2010,1954,1452,1295,744,736,132
176,176,2931,Patkura ,379,141536,71877,69659,11048,12129,14372,13314,12810,12113,10274,9878,8794,7858,6537,5410,5258,3908,3486,2003,1981,356
177,177,2932,Marsaghai ,379,86333,44143,42190,6739,7398,8766,8121,7814,7388,6266,6025,5364,4793,3987,3299,3207,2383,2126,1222,1208,217
178,178,2933,Mahakalapada ,379,99306,49947,49359,7752,8510,10083,9342,8988,8498,7208,6930,6170,5513,4586,3795,3689,2742,2445,1405,1390,249
179,179,2934,Paradip ,380,58892,32085,26807,3995,4427,5292,5250,5466,5501,4593,4377,3977,3479,2931,2396,2213,1591,1486,847,900,164
180,180,2935,Paradeep Lock ,380,32691,16703,15988,2218,2457,2937,2914,3034,3053,2549,2429,2207,1931,1627,1330,1228,883,824,470,499,91
181,181,2936,Kujang ,380,89563,45726,43837,6077,6732,8048,7984,8312,8366,6985,6656,6048,5291,4457,3644,3366,2420,2260,1289,1369,250
182,182,2937,Abhyachandpur  ,380,19391,9927,9464,1315,1457,1742,1728,1799,1811,1512,1441,1309,1145,965,788,728,524,489,279,296,54
183,183,2938,Ersama ,380,87879,44029,43850,5962,6606,7897,7834,8156,8209,6854,6531,5935,5192,4374,3575,3303,2374,2217,1265,1343,245
184,184,2939,Tirtol ,380,177465,88974,88491,12041,13340,15947,15821,16471,16578,13841,13189,11985,10485,8833,7220,6670,4795,4478,2554,2712,495
185,185,2940,Jagatsinghapur,380,201063,101994,99069,13642,15114,18068,17925,18661,18782,15682,14943,13579,11879,10007,8180,7557,5433,5073,2894,3073,561
186,186,2941,Biridi,380,68066,34714,33352,4618,5116,6116,6068,6317,6358,5308,5058,4597,4021,3387,2769,2558,1839,1717,979,1040,190
