,Unnamed: 0,Subdistcode,Subdistrict,Districtcode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
365,361,3115,Tikabali,390,55093,26856,28237,5607,6842,6492,4843,4678,4348,3555,3610,3334,2836,2234,1848,2183,1184,773,314,312,92
366,362,3116,Chakapada ,390,25734,12804,12930,2619,3195,3032,2262,2185,2031,1660,1686,1557,1324,1043,863,1019,553,361,146,145,43
367,363,3117,Sarangagarh ,390,39966,19611,20355,4067,4963,4710,3513,3393,3154,2579,2619,2419,2057,1621,1340,1583,859,560,228,226,67
368,364,3118,Phiringia ,390,60591,29535,31056,6167,7524,7140,5326,5145,4782,3910,3970,3667,3119,2457,2032,2401,1302,850,345,343,102
369,365,3119,Baliguda,390,109807,53877,55930,11176,13637,12940,9653,9324,8666,7086,7196,6646,5653,4454,3683,4351,2360,1540,626,622,185
370,366,3120,Nuagaon,390,21902,10600,11302,2229,2720,2581,1925,1859,1728,1413,1435,1325,1127,888,734,868,470,307,125,124,36
371,367,3121,Tumudibandha,390,32278,15962,16316,3285,4008,3804,2837,2740,2547,2082,2115,1953,1661,1309,1082,1279,693,452,184,183,54
372,368,3122,Belaghar ,390,22062,10610,11452,2245,2739,2600,1939,1873,1741,1423,1445,1335,1135,894,740,874,474,309,125,125,37
373,369,3123,Kotagarh ,390,54178,26691,27487,5514,6728,6384,4762,4600,4276,3496,3550,3279,2789,2197,1817,2147,1164,760,309,307,91
374,370,3124,Brahmanigaon ,390,41289,20087,21202,4202,5127,4865,3629,3506,3258,2664,2705,2499,2125,1674,1385,1636,887,579,235,234,69
375,371,3125,Daringbadi ,390,71849,35065,36784,7312,8923,8467,6316,6101,5670,4636,4708,4349,3698,2914,2410,2847,1544,1008,410,407,121
376,372,3126,Raikia,390,59753,29179,30574,6081,7420,7041,5253,5073,4716,3855,3915,3616,3076,2423,2004,2368,1284,838,341,338,100
377,373,3127,Kantamal ,391,87947,43948,43999,8759,9096,10430,8080,7204,6957,6193,6224,5304,4519,3586,3121,3375,2057,1541,622,654,214
378,374,3128,Manamunda,391,120573,60319,60254,12008,12471,14299,11078,9877,9538,8490,8534,7272,6195,4917,4278,4628,2821,2113,853,897,294
379,375,3129,Baunsuni ,391,49735,24995,24740,4953,5144,5898,4569,4074,3934,3502,3520,2999,2555,2028,1765,1909,1163,871,352,370,121
380,376,3130,Baudh Sadar ,391,155953,78894,77059,15532,16130,18495,14329,12776,12336,10981,11038,9406,8013,6360,5534,5986,3648,2733,1104,1160,381
381,377,3131,Puruna Katak ,391,41869,20666,21203,4170,4330,4965,3847,3430,3312,2948,2963,2525,2151,1707,1485,1607,979,733,296,311,102
382,378,3132,Harbhanga ,391,44664,22734,21930,4448,4619,5297,4103,3658,3533,3145,3161,2694,2295,1821,1585,1714,1045,782,316,332,109
383,379,3133,Dunguripali ,392,128123,65408,62715,11236,11190,13216,13570,11906,10597,9138,8883,7709,6553,5457,4739,5195,3504,2549,1087,1288,296
384,380,3134,Rampur ,392,47850,24722,23128,4196,4179,4936,5068,4446,3957,3412,3317,2879,2447,2038,1770,1940,1308,952,405,481,110
385,381,3135,Binika,392,106998,54885,52113,9383,9345,11037,11333,9943,8850,7631,7418,6438,5473,4557,3958,4338,2926,2128,907,1075,247
386,382,3136,Ulunda,392,45683,23193,22490,4006,3990,4712,4838,4245,3778,3258,3167,2748,2336,1945,1689,1852,1249,908,387,459,105
387,383,3137,Biramaharajpur,392,111170,56772,54398,9749,9709,11467,11775,10331,9195,7929,7707,6689,5686,4735,4112,4507,3040,2211,943,1117,257
388,384,3138,Subalaya,392,48236,24714,23522,4230,4213,4975,5109,4482,3989,3440,3344,2902,2467,2054,1784,1955,1319,959,409,485,111
389,385,3139,Sonapur,392,66939,34227,32712,5870,5846,6905,7090,6220,5536,4774,4641,4028,3424,2851,2476,2714,1830,1331,567,673,154
390,386,3140,Tarbha,392,120625,60779,59846,10578,10535,12443,12776,11210,9977,8603,8363,7258,6170,5138,4462,4891,3299,2399,1023,1213,279
391,387,3141,Loisinga ,393,168988,85151,83837,15692,15991,17240,16141,14346,13230,12000,11971,10787,9307,7499,6326,6837,4558,3409,1483,1743,418
392,388,3142,Balangir,393,361579,184188,177391,33577,34217,36889,34537,30696,28309,25676,25615,23082,19914,16045,13536,14629,9754,7294,3173,3730,895
393,389,3143,Tushura,393,204543,102757,101786,18994,19356,20867,19537,17364,16014,14525,14490,13057,11265,9077,7657,8276,5517,4126,1795,2110,506
394,390,3144,Patnagarh,393,186079,93575,92504,17279,17609,18984,17773,15797,14569,13213,13182,11878,10248,8257,6966,7528,5019,3754,1633,1919,460
395,391,3145,Khaprakhol ,393,99293,49076,50217,9220,9396,10130,9484,8429,7774,7051,7034,6338,5468,4406,3717,4017,2678,2003,871,1024,245
396,392,3146,Turekela ,393,57951,28736,29215,5381,5484,5912,5535,4919,4537,4115,4105,3699,3191,2571,2169,2344,1563,1169,508,597,143
397,393,3147,Belpara ,393,128385,64214,64171,11922,12149,13098,12263,10899,10051,9116,9095,8195,7071,5697,4806,5194,3463,2590,1126,1324,317
398,394,3148,Saintala,393,164706,83010,81696,15295,15586,16803,15732,13982,12895,11696,11668,10514,9071,7309,6166,6664,4443,3322,1445,1699,407
399,395,3149,Kantabanji,393,79721,40114,39607,7403,7544,8133,7614,6768,6241,5661,5647,5089,4390,3537,2984,3225,2150,1608,699,822,197
400,396,3150,Bangomunda,393,82445,41609,40836,7656,7802,8411,7874,6999,6455,5854,5840,5263,4540,3658,3086,3335,2224,1663,723,850,204
401,397,3151,Sindhekela ,393,109195,54854,54341,10140,10333,11140,10430,9270,8549,7754,7735,6970,6014,4845,4088,4418,2945,2202,958,1126,270
402,398,3152,Titlagarh ,393,180036,90368,89668,16718,17037,18367,17196,15284,14096,12784,12754,11493,9915,7989,6740,7284,4856,3632,1580,1857,445
403,399,3153,Jonk,394,83862,41486,42376,8531,8961,9372,7391,6699,6318,5767,5616,5104,4488,3562,3001,3692,2214,1537,656,767,178
404,400,3154,Nuapada,394,110603,54557,56046,11251,11818,12360,9747,8835,8333,7606,7406,6732,5920,4698,3958,4869,2920,2028,865,1012,235
405,401,3155,Komna,394,141225,69560,71665,14366,15090,15783,12446,11281,10640,9712,9457,8596,7559,5999,5054,6218,3728,2589,1105,1292,301
406,402,3156,Khariar,394,140815,70259,70556,14324,15046,15737,12410,11248,10609,9684,9430,8571,7537,5982,5039,6200,3717,2582,1102,1289,300
407,403,3157,Boden,394,85119,41720,43399,8658,9095,9512,7501,6799,6413,5853,5700,5181,4556,3616,3046,3747,2247,1561,666,779,181
408,404,3158,Sinapali,394,116025,57657,58368,11803,12397,12966,10225,9268,8741,7979,7769,7062,6210,4929,4152,5108,3063,2127,908,1062,247
409,405,3159,Kesinga,395,160748,81009,79739,15796,17233,17846,14011,12633,12202,11488,11667,10328,8901,7071,5765,6140,3854,2780,1197,1278,550
410,406,3160,Madanpur Rampur ,395,156856,78518,78338,15414,16816,17414,13671,12327,11907,11209,11384,10078,8685,6899,5625,5991,3760,2713,1168,1247,536
411,407,3161,Narala ,395,124513,62309,62204,12235,13349,13823,10852,9785,9451,8898,9037,8000,6894,5477,4465,4756,2985,2154,927,990,426
412,408,3162,Lanjigarh  ,395,53957,26785,27172,5302,5784,5990,4702,4240,4095,3856,3916,3466,2987,2373,1935,2061,1293,933,402,429,184
413,409,3163,Biswanathpur ,395,26603,12923,13680,2614,2852,2953,2318,2090,2019,1901,1930,1709,1473,1170,954,1016,637,460,198,211,91
414,410,3164,Sadar,395,249249,125672,123577,24493,26722,27672,21724,19589,18920,17812,18091,16014,13801,10964,8939,9520,5976,4312,1857,1982,853
415,411,3165,Kegaon ,395,116745,58442,58303,11472,12516,12961,10175,9175,8862,8343,8473,7501,6464,5135,4186,4459,2799,2019,869,928,399
416,412,3166,Junagarh,395,206555,103135,103420,20298,22145,22932,18003,16233,15679,14761,14992,13271,11437,9086,7407,7889,4952,3573,1539,1643,707
417,413,3167,Golamunda,395,88938,44621,44317,8739,9535,9874,7751,6989,6751,6356,6455,5714,4924,3912,3189,3397,2132,1538,662,707,304
418,414,3168,Dharamgarh,395,122933,61901,61032,12080,13179,13648,10715,9661,9331,8785,8922,7898,6807,5407,4408,4695,2947,2126,916,977,420
419,415,3169,Kokasara ,395,180508,89250,91258,17738,19352,20040,15733,14186,13702,12900,13101,11598,9995,7940,6473,6895,4328,3122,1345,1435,617
420,416,3170,Jayapatna,395,216960,107121,109839,21320,23260,24087,18910,17051,16469,15505,15747,13940,12013,9543,7781,8287,5202,3753,1616,1725,742
421,417,3171,Thuamul Rampur ,395,88513,43339,45174,8698,9489,9827,7714,6956,6719,6325,6424,5687,4901,3893,3174,3381,2122,1531,659,704,303
422,418,3172,Ambadala ,396,61216,30548,30668,6302,7947,6864,5476,5092,4843,4166,4243,3849,3284,2501,1812,2002,1295,777,249,267,237
423,419,3173,Muniguda,396,62024,30332,31692,6385,8052,6955,5549,5159,4907,4221,4299,3900,3328,2535,1836,2028,1312,787,252,271,240
424,420,3174,Chandrapur,396,32512,16213,16299,3347,4221,3646,2908,2704,2572,2212,2253,2044,1744,1328,962,1063,687,413,132,142,125
425,421,3175,Bishamakatak,396,98701,47087,51614,10162,12814,11068,8830,8210,7809,6717,6841,6206,5295,4034,2922,3227,2088,1253,401,432,382
426,422,3176,Kalyanasingpur ,396,74147,34961,39186,7634,9626,8315,6633,6167,5867,5046,5139,4662,3978,3030,2195,2424,1568,942,301,324,287
427,423,3177,Kashipur ,396,79215,38247,40968,8155,10284,8883,7087,6589,6268,5391,5490,4981,4250,3237,2345,2590,1675,1006,322,346,306
428,424,3178,Andirakanch ,396,17134,8365,8769,1764,2224,1921,1532,1425,1355,1166,1187,1077,919,700,507,560,362,217,69,75,66
429,425,3179,Tikiri ,396,39725,19625,20100,4090,5157,4454,3554,3304,3143,2703,2753,2497,2131,1623,1176,1299,840,504,161,173,153
430,426,3180,Doraguda ,396,21850,10451,11399,2249,2836,2450,1954,1817,1728,1487,1514,1373,1172,893,646,714,462,277,88,95,84
431,427,3181,Rayagada ,396,249875,122756,127119,25727,32442,28021,22355,20785,19771,17007,17319,15712,13407,10212,7398,8172,5286,3174,1017,1093,968
432,428,3182,Seskhal ,396,53436,25349,28087,5501,6937,5992,4780,4445,4228,3636,3703,3360,2867,2184,1582,1747,1130,678,217,233,207
433,429,3183,Gunupur,396,128977,63117,65860,13279,16745,14463,11539,10728,10205,8778,8939,8110,6920,5271,3818,4218,2728,1638,525,564,499
434,430,3184,Gudari ,396,73582,36241,37341,7575,9553,8251,6583,6120,5822,5008,5100,4626,3948,3007,2178,2406,1556,934,299,322,285
435,431,3185,Padmapur,396,50284,24890,25394,5177,6528,5639,4498,4182,3978,3422,3485,3161,2698,2055,1488,1644,1063,638,204,220,194
436,432,3186,Puttasing ,396,44233,21805,22428,4554,5743,4960,3957,3679,3500,3010,3065,2781,2373,1807,1309,1446,935,561,180,193,171
437,433,3187,Raighar ,397,153253,76711,76542,17955,19994,17886,13216,12291,12194,10402,10408,8774,7763,5786,4516,4708,3038,1986,743,778,806
438,434,3188,Kundei ,397,57385,28856,28529,6723,7486,6697,4948,4602,4566,3895,3897,3285,2906,2166,1691,1763,1137,743,278,291,302
439,435,3189,Umarkote,397,236429,117968,118461,27700,30845,27593,20388,18962,18812,16048,16057,13536,11976,8927,6968,7264,4688,3064,1146,1200,1244
440,436,3190,Chandahandi ,397,84872,41843,43029,9943,11072,9905,7319,6807,6753,5760,5764,4859,4299,3204,2501,2607,1682,1100,411,430,446
441,437,3191,Jharigan,397,95262,46968,48294,11161,12428,11118,8215,7640,7580,6466,6469,5454,4825,3597,2807,2927,1888,1234,462,483,501
442,438,3192,Dabugan,397,178325,87843,90482,20893,23265,20812,15378,14302,14189,12104,12111,10209,9033,6733,5255,5479,3535,2311,864,905,938
443,439,3193,Paparahandi,397,114419,56400,58019,13405,14927,13353,9867,9176,9104,7766,7771,6551,5796,4320,3372,3515,2268,1483,554,580,602
444,440,3194,Kodinga,397,121620,60266,61354,14249,15867,14194,10488,9754,9677,8255,8260,6963,6160,4592,3584,3736,2411,1576,589,617,640
445,441,3195,Kosagumuda ,397,106922,52755,54167,12527,13949,12478,9220,8575,8507,7257,7261,6121,5416,4037,3151,3285,2120,1385,518,542,562
446,442,3196,Nabarangapur P.S,397,136520,67623,68897,15995,17811,15933,11773,10949,10862,9266,9272,7816,6915,5155,4023,4194,2707,1769,662,693,718
447,443,3197,Tentulikhunti ,397,80698,39590,41108,9454,10528,9418,6959,6472,6421,5477,5480,4620,4087,3047,2378,2479,1600,1046,391,409,424
448,444,3198,Khatiguda,397,35511,17287,18224,4160,4632,4144,3062,2848,2825,2410,2411,2033,1798,1340,1046,1091,704,460,172,180,186
449,445,3199,Kotpad ,398,135433,66838,68595,15105,17327,14675,11499,11134,10613,9166,9297,8413,7362,5452,4211,4877,3005,1676,572,544,496
450,446,3200,Boriguma ,398,110136,54177,55959,12283,14090,11934,9351,9054,8630,7454,7560,6842,5987,4434,3424,3966,2443,1363,465,442,403
451,447,3201,Bhairabsingipur ,398,78866,38473,40393,8796,10089,8546,6696,6483,6180,5337,5414,4899,4287,3175,2452,2840,1750,976,333,316,289
452,448,3202,Dasamantapur,398,56821,27735,29086,6337,7269,6157,4824,4671,4452,3845,3900,3529,3089,2287,1766,2046,1260,703,240,228,208
453,449,3203,Lakshmipur,398,45058,22215,22843,5025,5764,4882,3825,3704,3531,3049,3093,2799,2449,1814,1401,1622,999,557,190,181,165
454,450,3204,Narayanpatana ,398,48801,23883,24918,5442,6243,5288,4143,4012,3824,3302,3350,3031,2653,1964,1517,1757,1082,604,206,196,178
455,451,3205,Bandhugaon ,398,66047,31874,34173,7366,8449,7156,5608,5430,5175,4470,4534,4103,3590,2659,2053,2378,1465,817,279,265,242
456,452,3206,Kakiriguma ,398,28367,13653,14714,3163,3629,3073,2408,2332,2223,1919,1947,1762,1542,1142,882,1021,629,351,119,113,104
457,453,3207,Koraput ,398,76372,36827,39545,8517,9770,8275,6484,6278,5985,5168,5242,4744,4152,3074,2374,2750,1694,945,322,306,280
458,454,3208,Koraput Town ,398,61408,31409,29999,6848,7856,6654,5214,5048,4812,4156,4215,3814,3338,2472,1909,2211,1362,760,259,246,225
459,455,3209,Jeypore ,398,203724,101162,102562,22721,26064,22075,17298,16749,15965,13788,13985,12656,11075,8202,6334,7336,4520,2522,861,818,747
460,456,3210,Kundura,398,63879,31168,32711,7124,8172,6922,5424,5251,5005,4323,4385,3968,3472,2571,1986,2300,1417,790,270,256,234
461,457,3211,Boipariguda ,398,140370,68568,71802,15655,17958,15210,11918,11540,11000,9500,9636,8720,7631,5651,4364,5055,3114,1738,593,563,514
462,458,3212,Machh kund ,398,46066,22472,23594,5137,5893,4991,3911,3787,3610,3117,3162,2861,2504,1854,1432,1658,1022,570,194,185,168
463,459,3213,Padua ,398,61105,29616,31489,6815,7817,6621,5188,5023,4788,4135,4194,3796,3322,2460,1900,2200,1355,756,258,245,224
464,460,3214,Nandapur,398,81284,39558,41726,9065,10399,8808,6901,6682,6369,5501,5580,5049,4419,3272,2527,2927,1803,1006,343,326,298
465,461,3215,Similiguda ,398,24915,12071,12844,2778,3187,2699,2115,2048,1952,1686,1710,1547,1354,1003,774,897,552,308,105,100,91
466,462,3216,Sunabeda,398,73540,37748,35792,8202,9408,7968,6244,6046,5763,4977,5048,4568,3998,2960,2286,2648,1631,910,310,295,269
467,463,3217,Damonjodi,398,32961,16741,16220,3676,4216,3571,2798,2709,2583,2230,2262,2047,1791,1327,1024,1186,731,408,139,132,120
468,464,3218,Pottangi ,398,98698,48578,50120,11007,12627,10695,8380,8114,7734,6679,6775,6131,5365,3973,3069,3554,2190,1222,417,396,361
469,465,3219,Kotiya ,398,11270,5461,5809,1256,1441,1221,956,926,883,762,773,700,612,453,350,405,250,139,47,45,41
470,466,3220,Malkangiri,399,199925,99694,100231,24372,27623,22739,16762,16443,16577,13643,13128,11507,9438,6892,5101,6639,4142,2529,872,975,534
471,467,3221,Mathili ,399,94755,46927,47828,11551,13092,10777,7944,7793,7857,6466,6222,5454,4473,3266,2418,3146,1963,1198,413,462,253
472,468,3222,Mudulipada ,399,33326,16012,17314,4062,4604,3790,2794,2741,2763,2274,2188,1918,1573,1148,850,1106,690,421,145,162,89
473,469,3223,Chitrakonda,399,37788,18282,19506,4606,5221,4298,3168,3107,3133,2578,2481,2175,1783,1302,964,1254,782,478,164,184,101
474,470,3224,Paparmetla ,399,17142,8443,8699,2089,2368,1949,1437,1409,1421,1169,1125,986,809,591,437,569,355,216,74,83,45
475,471,3225,Jodamba,399,16508,8149,8359,2012,2280,1877,1384,1357,1368,1126,1084,950,779,569,421,548,342,208,72,80,44
476,472,3226,Orkel,399,83933,41032,42901,10231,11597,9546,7037,6903,6959,5727,5511,4831,3962,2893,2141,2787,1738,1061,366,409,224
477,473,3227,Kalimela ,399,86439,43136,43303,10537,11943,9831,7247,7109,7167,5898,5676,4975,4080,2980,2205,2870,1790,1093,377,421,231
478,474,3228,Podia,399,31807,15799,16008,3877,4394,3617,2666,2616,2637,2170,2088,1830,1501,1096,811,1056,658,402,138,155,85
479,475,3229,M.V. 79,399,49183,24624,24559,5995,6795,5594,4123,4045,4078,3356,3229,2831,2321,1695,1255,1633,1018,622,214,239,131
480,476,3230,Motu ,399,39248,19585,19663,4784,5422,4464,3290,3228,3254,2678,2577,2259,1852,1353,1001,1303,813,496,171,191,104
